midi_file_path,artist_name,song_title,sentiment,keywords,spotify_metadata,topics,prompt
archive-new\Battisti\Con_il_nastro_rosa.mid,Battisti,Con il nastro rosa,0.0,[],"{'energy': 0.515, 'acousticness': 0.0654, 'danceability': 0.666, 'instrumentalness': 0.0152, 'liveness': 0.0687, 'speechiness': 0.0331, 'loudness': -10.74, 'tempo': 119.559, 'time_signature': 4, 'valence': 0.687, 'genre': [""canzone d'autore"", 'classic italian pop', 'italian adult pop'], 'popularity': 63}",love like know say wanna,"Battisti's song 'Con il nastro rosa' has a neutral tone and belongs to genres such as canzone d'autore, classic italian pop with a tempo of around 119.559 BPM. The lyrics often reflect topics such as love like know say wanna"
archive-new\Battisti\Davanti_a_un_distributore_automatico_di_fiori.mid,Battisti,Davanti a un distributore automatico di fiori,0.0,[],"{'energy': 0.1, 'acousticness': 0.905, 'danceability': 0.375, 'instrumentalness': 0.868, 'liveness': 0.169, 'speechiness': 0.0392, 'loudness': -19.934, 'tempo': 116.345, 'time_signature': 4, 'valence': 0.348, 'genre': [""canzone d'autore"", 'classic italian pop', 'italian adult pop'], 'popularity': 20}",love like know say wanna,"Battisti's song 'Davanti a un distributore automatico di fiori' has a neutral tone and belongs to genres such as canzone d'autore, classic italian pop with a tempo of around 116.345 BPM. The lyrics often reflect topics such as love like know say wanna"
archive-new\Battisti\Dio_mio_no.mid,Battisti,Dio mio no,0.0,[],"{'energy': 0.593, 'acousticness': 0.359, 'danceability': 0.586, 'instrumentalness': 0.00831, 'liveness': 0.0923, 'speechiness': 0.0428, 'loudness': -14.121, 'tempo': 138.574, 'time_signature': 4, 'valence': 0.771, 'genre': [""canzone d'autore"", 'classic italian pop', 'italian adult pop'], 'popularity': 30}",love like know say wanna,"Battisti's song 'Dio mio no' has a neutral tone and belongs to genres such as canzone d'autore, classic italian pop with a tempo of around 138.574 BPM. The lyrics often reflect topics such as love like know say wanna"
archive-new\Battisti\Dolce_di_giorno.mid,Battisti,Dolce di giorno,0.0,"['io ti ho dato il mio cuore che cosa mi hai dato tu', 'amore poi quando è sera sei una statua di cera', 'mi hai fatto solo promesse e niente di più', '... ho già deciso che questa è l', 'ho già deciso che questa è l', 'ultima volta che esco con te l', 'ultima volta che esco con te', 'ultima volta che esco con teembed', 'è il sole', 'tu parli']","{'energy': 0.57, 'acousticness': 0.163, 'danceability': 0.546, 'instrumentalness': 2.9e-06, 'liveness': 0.0746, 'speechiness': 0.028, 'loudness': -8.975, 'tempo': 102.484, 'time_signature': 3, 'valence': 0.678, 'genre': [""canzone d'autore"", 'classic italian pop', 'italian adult pop'], 'popularity': 32}",sex da la che de,"Battisti's song 'Dolce di giorno' has a neutral tone and includes themes like io ti ho dato il mio cuore che cosa mi hai dato tu, amore poi quando è sera sei una statua di cera, mi hai fatto solo promesse e niente di più and belongs to genres such as canzone d'autore, classic italian pop with a tempo of around 102.484 BPM. The lyrics often reflect topics such as sex da la che de"
archive-new\Battisti\Donna_selvaggia_donna.mid,Battisti,Donna selvaggia donna,0.0,[],"{'energy': 0.213, 'acousticness': 0.513, 'danceability': 0.335, 'instrumentalness': 0.0101, 'liveness': 0.307, 'speechiness': 0.054, 'loudness': -18.393, 'tempo': 174.605, 'time_signature': 3, 'valence': 0.38, 'genre': [""canzone d'autore"", 'classic italian pop', 'italian adult pop'], 'popularity': 31}",love like know say wanna,"Battisti's song 'Donna selvaggia donna' has a neutral tone and belongs to genres such as canzone d'autore, classic italian pop with a tempo of around 174.605 BPM. The lyrics often reflect topics such as love like know say wanna"
archive-new\Battisti\Dove_arriva_quel_cespuglio.mid,Battisti,Dove arriva quel cespuglio,0.0,[],"{'energy': 0.395, 'acousticness': 0.309, 'danceability': 0.615, 'instrumentalness': 7.33e-05, 'liveness': 0.103, 'speechiness': 0.0341, 'loudness': -17.136, 'tempo': 130.826, 'time_signature': 4, 'valence': 0.679, 'genre': [""canzone d'autore"", 'classic italian pop', 'italian adult pop'], 'popularity': 24}",love like know say wanna,"Battisti's song 'Dove arriva quel cespuglio' has a neutral tone and belongs to genres such as canzone d'autore, classic italian pop with a tempo of around 130.826 BPM. The lyrics often reflect topics such as love like know say wanna"
archive-new\Battisti\Due_mondi.mid,Battisti,Due mondi,0.0,[],"{'energy': 0.707, 'acousticness': 0.183, 'danceability': 0.551, 'instrumentalness': 0.000199, 'liveness': 0.319, 'speechiness': 0.0726, 'loudness': -11.299, 'tempo': 107.973, 'time_signature': 4, 'valence': 0.619, 'genre': [""canzone d'autore"", 'classic italian pop', 'italian adult pop'], 'popularity': 38}",love like know say wanna,"Battisti's song 'Due mondi' has a neutral tone and belongs to genres such as canzone d'autore, classic italian pop with a tempo of around 107.973 BPM. The lyrics often reflect topics such as love like know say wanna"
archive-new\Battisti\Emozioni.mid,Battisti,Emozioni,0.0,[],"{'energy': 0.157, 'acousticness': 0.715, 'danceability': 0.415, 'instrumentalness': 3.06e-05, 'liveness': 0.0852, 'speechiness': 0.0379, 'loudness': -16.905, 'tempo': 127.064, 'time_signature': 4, 'valence': 0.232, 'genre': [""canzone d'autore"", 'classic italian pop', 'italian adult pop'], 'popularity': 53}",love like know say wanna,"Battisti's song 'Emozioni' has a neutral tone and belongs to genres such as canzone d'autore, classic italian pop with a tempo of around 127.064 BPM. The lyrics often reflect topics such as love like know say wanna"
archive-new\Battisti\E_penso_a_te.mid,Battisti,E penso a te,0.0,[],"{'energy': 0.195, 'acousticness': 0.636, 'danceability': 0.399, 'instrumentalness': 0.00554, 'liveness': 0.0812, 'speechiness': 0.0501, 'loudness': -15.341, 'tempo': 138.01, 'time_signature': 4, 'valence': 0.187, 'genre': [""canzone d'autore"", 'classic italian pop', 'italian adult pop'], 'popularity': 55}",love like know say wanna,"Battisti's song 'E penso a te' has a neutral tone and belongs to genres such as canzone d'autore, classic italian pop with a tempo of around 138.01 BPM. The lyrics often reflect topics such as love like know say wanna"
"archive-new\Battisti\Fiori_rosa,_fiori_di_pesco.mid",Battisti,"Fiori rosa, fiori di pesco",0.0,[],"{'energy': 0.379, 'acousticness': 0.646, 'danceability': 0.442, 'instrumentalness': 0, 'liveness': 0.0458, 'speechiness': 0.0375, 'loudness': -12.864, 'tempo': 130.744, 'time_signature': 4, 'valence': 0.139, 'genre': [""canzone d'autore"", 'classic italian pop', 'italian adult pop'], 'popularity': 55}",love like know say wanna,"Battisti's song 'Fiori rosa, fiori di pesco' has a neutral tone and belongs to genres such as canzone d'autore, classic italian pop with a tempo of around 130.744 BPM. The lyrics often reflect topics such as love like know say wanna"
archive-new\Battisti\Gelosa_cara.mid,Battisti,Gelosa cara,0.16666666666666669,"['miei amori precedenti fanno più male del mal di denti tutti quei baci che ho già dato non vanno via con un bucato', 'amica mia io ti capisco veramente tanto che ho detto una bugia pur non essendo uno che mente', 'odio ruggente fa male dentro e brucia la mente io ti capisco ne', 'odio ruggente fa male dentro e brucia la mente io ti capisco ne', 'bicicletta io sono otello e tu mia zia così non va bene', 'tormentosi masochismi che inventano alla fine una tristezza che non c', 'tormentosi masochismi che inventano alla fine una tristezza che non c', 'una malattia quella di non saper scordare ciò che da', 'elucubriamo e ancora una volta da capo siamo l', 'effetto per le tue ex cose di lettoembed']","{'energy': 0.482, 'acousticness': 0.61, 'danceability': 0.766, 'instrumentalness': 3.05e-06, 'liveness': 0.109, 'speechiness': 0.0419, 'loudness': -11.937, 'tempo': 105.405, 'time_signature': 4, 'valence': 0.801, 'genre': [""canzone d'autore"", 'classic italian pop', 'italian adult pop'], 'popularity': 41}",sex da la che de,"Battisti's song 'Gelosa cara' has a positive tone and includes themes like miei amori precedenti fanno più male del mal di denti tutti quei baci che ho già dato non vanno via con un bucato, amica mia io ti capisco veramente tanto che ho detto una bugia pur non essendo uno che mente, odio ruggente fa male dentro e brucia la mente io ti capisco ne and belongs to genres such as canzone d'autore, classic italian pop with a tempo of around 105.405 BPM. The lyrics often reflect topics such as sex da la che de"
archive-new\Battisti\Il_mio_bambino.mid,Battisti,Il mio bambino,0.0,[],"{'energy': 0.256, 'acousticness': 0.903, 'danceability': 0.289, 'instrumentalness': 8.21e-06, 'liveness': 0.0957, 'speechiness': 0.0318, 'loudness': -7.263, 'tempo': 168.214, 'time_signature': 3, 'valence': 0.182, 'genre': [""canzone d'autore"", 'classic italian pop', 'italian adult pop'], 'popularity': 14}",love like know say wanna,"Battisti's song 'Il mio bambino' has a neutral tone and belongs to genres such as canzone d'autore, classic italian pop with a tempo of around 168.214 BPM. The lyrics often reflect topics such as love like know say wanna"
archive-new\Battisti\Il_mio_canto_libero.mid,Battisti,Il mio canto libero,0.0,[],"{'energy': 0.219, 'acousticness': 0.355, 'danceability': 0.429, 'instrumentalness': 2.69e-06, 'liveness': 0.106, 'speechiness': 0.0471, 'loudness': -14.25, 'tempo': 133.837, 'time_signature': 4, 'valence': 0.0778, 'genre': [""canzone d'autore"", 'classic italian pop', 'italian adult pop'], 'popularity': 63}",love like know say wanna,"Battisti's song 'Il mio canto libero' has a neutral tone and belongs to genres such as canzone d'autore, classic italian pop with a tempo of around 133.837 BPM. The lyrics often reflect topics such as love like know say wanna"
archive-new\Battisti\Il_monolocale.mid,Battisti,Il monolocale,0.0,[],"{'energy': 0.799, 'acousticness': 0.0356, 'danceability': 0.696, 'instrumentalness': 4.72e-06, 'liveness': 0.496, 'speechiness': 0.0498, 'loudness': -8.601, 'tempo': 121.058, 'time_signature': 4, 'valence': 0.897, 'genre': [""canzone d'autore"", 'classic italian pop', 'italian adult pop'], 'popularity': 32}",love like know say wanna,"Battisti's song 'Il monolocale' has a neutral tone and belongs to genres such as canzone d'autore, classic italian pop with a tempo of around 121.058 BPM. The lyrics often reflect topics such as love like know say wanna"
archive-new\Battisti\Il_nostro_caro_angelo.mid,Battisti,Il nostro caro angelo,0.0,[],"{'energy': 0.341, 'acousticness': 0.541, 'danceability': 0.478, 'instrumentalness': 0.000241, 'liveness': 0.123, 'speechiness': 0.0325, 'loudness': -14.239, 'tempo': 86.377, 'time_signature': 4, 'valence': 0.574, 'genre': [""canzone d'autore"", 'classic italian pop', 'italian adult pop'], 'popularity': 42}",love like know say wanna,"Battisti's song 'Il nostro caro angelo' has a neutral tone and belongs to genres such as canzone d'autore, classic italian pop with a tempo of around 86.377 BPM. The lyrics often reflect topics such as love like know say wanna"
archive-new\Battisti\Il_tempo_di_morire.mid,Battisti,Il tempo di morire,0.0,[],"{'energy': 0.259, 'acousticness': 0.0331, 'danceability': 0.581, 'instrumentalness': 4.19e-06, 'liveness': 0.103, 'speechiness': 0.0732, 'loudness': -12.09, 'tempo': 107.514, 'time_signature': 4, 'valence': 0.785, 'genre': [""canzone d'autore"", 'classic italian pop', 'italian adult pop'], 'popularity': 46}",love like know say wanna,"Battisti's song 'Il tempo di morire' has a neutral tone and belongs to genres such as canzone d'autore, classic italian pop with a tempo of around 107.514 BPM. The lyrics often reflect topics such as love like know say wanna"
archive-new\Battisti\Il_veliero.mid,Battisti,Il veliero,0.0,[],"{'energy': 0.488, 'acousticness': 0.0495, 'danceability': 0.726, 'instrumentalness': 0.177, 'liveness': 0.0729, 'speechiness': 0.0329, 'loudness': -15.48, 'tempo': 121.055, 'time_signature': 4, 'valence': 0.826, 'genre': [""canzone d'autore"", 'classic italian pop', 'italian adult pop'], 'popularity': 44}",love like know say wanna,"Battisti's song 'Il veliero' has a neutral tone and belongs to genres such as canzone d'autore, classic italian pop with a tempo of around 121.055 BPM. The lyrics often reflect topics such as love like know say wanna"
archive-new\Battisti\Il_vento.mid,Battisti,Il vento,0.0,[],"{'energy': 0.384, 'acousticness': 0.741, 'danceability': 0.346, 'instrumentalness': 0.000924, 'liveness': 0.27, 'speechiness': 0.0418, 'loudness': -13.18, 'tempo': 122.53, 'time_signature': 4, 'valence': 0.361, 'genre': [""canzone d'autore"", 'classic italian pop', 'italian adult pop'], 'popularity': 25}",love like know say wanna,"Battisti's song 'Il vento' has a neutral tone and belongs to genres such as canzone d'autore, classic italian pop with a tempo of around 122.53 BPM. The lyrics often reflect topics such as love like know say wanna"
archive-new\Battisti\Innocenti_evasioni.mid,Battisti,Innocenti evasioni,0.0,[],"{'energy': 0.383, 'acousticness': 0.591, 'danceability': 0.56, 'instrumentalness': 0.000503, 'liveness': 0.0589, 'speechiness': 0.171, 'loudness': -15.797, 'tempo': 115.141, 'time_signature': 4, 'valence': 0.528, 'genre': [""canzone d'autore"", 'classic italian pop', 'italian adult pop'], 'popularity': 45}",love like know say wanna,"Battisti's song 'Innocenti evasioni' has a neutral tone and belongs to genres such as canzone d'autore, classic italian pop with a tempo of around 115.141 BPM. The lyrics often reflect topics such as love like know say wanna"
archive-new\Battisti\Insieme_a_te_sto_bene.mid,Battisti,Insieme a te sto bene,0.0,[],"{'energy': 0.462, 'acousticness': 0.0288, 'danceability': 0.447, 'instrumentalness': 3.5e-05, 'liveness': 0.185, 'speechiness': 0.107, 'loudness': -10.812, 'tempo': 159.795, 'time_signature': 4, 'valence': 0.496, 'genre': [""canzone d'autore"", 'classic italian pop', 'italian adult pop'], 'popularity': 38}",love like know say wanna,"Battisti's song 'Insieme a te sto bene' has a neutral tone and belongs to genres such as canzone d'autore, classic italian pop with a tempo of around 159.795 BPM. The lyrics often reflect topics such as love like know say wanna"
archive-new\Battisti\Io_gli_ho_detto_no.mid,Battisti,Io gli ho detto no,0.0,[],"{'energy': 0.194, 'acousticness': 0.856, 'danceability': 0.491, 'instrumentalness': 0.419, 'liveness': 0.098, 'speechiness': 0.0307, 'loudness': -18.622, 'tempo': 103.201, 'time_signature': 4, 'valence': 0.468, 'genre': [""canzone d'autore"", 'classic italian pop', 'italian adult pop'], 'popularity': 25}",love like know say wanna,"Battisti's song 'Io gli ho detto no' has a neutral tone and belongs to genres such as canzone d'autore, classic italian pop with a tempo of around 103.201 BPM. The lyrics often reflect topics such as love like know say wanna"
archive-new\Battisti\Io_ti_venderei.mid,Battisti,Io ti venderei,0.0,[],"{'energy': 0.457, 'acousticness': 0.00989, 'danceability': 0.599, 'instrumentalness': 0.00597, 'liveness': 0.0432, 'speechiness': 0.0308, 'loudness': -16.279, 'tempo': 110.472, 'time_signature': 4, 'valence': 0.762, 'genre': [""canzone d'autore"", 'classic italian pop', 'italian adult pop'], 'popularity': 27}",love like know say wanna,"Battisti's song 'Io ti venderei' has a neutral tone and belongs to genres such as canzone d'autore, classic italian pop with a tempo of around 110.472 BPM. The lyrics often reflect topics such as love like know say wanna"
archive-new\Battisti\Io_vivro_senza_te_.mid,Battisti,Io vivro senza te ,0.0,[],"{'energy': 0.479, 'acousticness': 0.191, 'danceability': 0.303, 'instrumentalness': 0, 'liveness': 0.383, 'speechiness': 0.0272, 'loudness': -9.389, 'tempo': 83.231, 'time_signature': 4, 'valence': 0.28, 'genre': [""canzone d'autore"", 'classic italian pop', 'italian adult pop'], 'popularity': 42}",love like know say wanna,"Battisti's song 'Io vivro senza te ' has a neutral tone and belongs to genres such as canzone d'autore, classic italian pop with a tempo of around 83.231 BPM. The lyrics often reflect topics such as love like know say wanna"
archive-new\Battisti\Io_vorrei..._non_vorrei..._ma_se_vuoi.mid,Battisti,Io vorrei... non vorrei... ma se vuoi,0.0,[],"{'energy': 0.2, 'acousticness': 0.523, 'danceability': 0.457, 'instrumentalness': 9.64e-06, 'liveness': 0.174, 'speechiness': 0.0575, 'loudness': -13.392, 'tempo': 116.203, 'time_signature': 5, 'valence': 0.164, 'genre': [""canzone d'autore"", 'classic italian pop', 'italian adult pop'], 'popularity': 55}",love like know say wanna,"Battisti's song 'Io vorrei... non vorrei... ma se vuoi' has a neutral tone and belongs to genres such as canzone d'autore, classic italian pop with a tempo of around 116.203 BPM. The lyrics often reflect topics such as love like know say wanna"
archive-new\Battisti\I_giardini_di_marzo.mid,Battisti,I giardini di marzo,0.0,[],"{'energy': 0.191, 'acousticness': 0.648, 'danceability': 0.339, 'instrumentalness': 6.95e-06, 'liveness': 0.0739, 'speechiness': 0.0372, 'loudness': -15.082, 'tempo': 143.201, 'time_signature': 4, 'valence': 0.255, 'genre': [""canzone d'autore"", 'classic italian pop', 'italian adult pop'], 'popularity': 58}",love like know say wanna,"Battisti's song 'I giardini di marzo' has a neutral tone and belongs to genres such as canzone d'autore, classic italian pop with a tempo of around 143.201 BPM. The lyrics often reflect topics such as love like know say wanna"
archive-new\Battisti\Laquila.mid,Battisti,Laquila,0.0,[],"{'energy': 0.167, 'acousticness': 0.692, 'danceability': 0.568, 'instrumentalness': 6.46e-06, 'liveness': 0.138, 'speechiness': 0.0404, 'loudness': -13.679, 'tempo': 105.275, 'time_signature': 4, 'valence': 0.155, 'genre': [""canzone d'autore"", 'classic italian pop', 'italian adult pop'], 'popularity': 36}",love like know say wanna,"Battisti's song 'Laquila' has a neutral tone and belongs to genres such as canzone d'autore, classic italian pop with a tempo of around 105.275 BPM. The lyrics often reflect topics such as love like know say wanna"
archive-new\Battisti\La_collina_dei_ciliegi.mid,Battisti,La collina dei ciliegi,0.0,[],"{'energy': 0.279, 'acousticness': 0.587, 'danceability': 0.624, 'instrumentalness': 0, 'liveness': 0.131, 'speechiness': 0.0549, 'loudness': -13.714, 'tempo': 108.234, 'time_signature': 4, 'valence': 0.194, 'genre': [""canzone d'autore"", 'classic italian pop', 'italian adult pop'], 'popularity': 56}",love like know say wanna,"Battisti's song 'La collina dei ciliegi' has a neutral tone and belongs to genres such as canzone d'autore, classic italian pop with a tempo of around 108.234 BPM. The lyrics often reflect topics such as love like know say wanna"
archive-new\Battisti\La_compagnia.mid,Battisti,La compagnia,0.0,[],"{'energy': 0.286, 'acousticness': 0.0421, 'danceability': 0.394, 'instrumentalness': 1.32e-05, 'liveness': 0.104, 'speechiness': 0.0302, 'loudness': -15.804, 'tempo': 169.478, 'time_signature': 3, 'valence': 0.484, 'genre': [""canzone d'autore"", 'classic italian pop', 'italian adult pop'], 'popularity': 39}",love like know say wanna,"Battisti's song 'La compagnia' has a neutral tone and belongs to genres such as canzone d'autore, classic italian pop with a tempo of around 169.478 BPM. The lyrics often reflect topics such as love like know say wanna"
archive-new\Battisti\La_luce_dellEst.mid,Battisti,La luce dellEst,0.0,[],"{'energy': 0.28, 'acousticness': 0.386, 'danceability': 0.418, 'instrumentalness': 3.59e-05, 'liveness': 0.0843, 'speechiness': 0.0431, 'loudness': -14.93, 'tempo': 129.472, 'time_signature': 4, 'valence': 0.163, 'genre': [""canzone d'autore"", 'classic italian pop', 'italian adult pop'], 'popularity': 46}",love like know say wanna,"Battisti's song 'La luce dellEst' has a neutral tone and belongs to genres such as canzone d'autore, classic italian pop with a tempo of around 129.472 BPM. The lyrics often reflect topics such as love like know say wanna"
archive-new\Battisti\Le_allettanti_promesse.mid,Battisti,Le allettanti promesse,0.0,[],"{'energy': 0.294, 'acousticness': 0.65, 'danceability': 0.567, 'instrumentalness': 1.44e-06, 'liveness': 0.0974, 'speechiness': 0.0522, 'loudness': -13.158, 'tempo': 114.944, 'time_signature': 4, 'valence': 0.641, 'genre': [""canzone d'autore"", 'classic italian pop', 'italian adult pop'], 'popularity': 26}",love like know say wanna,"Battisti's song 'Le allettanti promesse' has a neutral tone and belongs to genres such as canzone d'autore, classic italian pop with a tempo of around 114.944 BPM. The lyrics often reflect topics such as love like know say wanna"
archive-new\Battisti\Le_tre_verita.mid,Battisti,Le tre verita,0.0,[],"{'energy': 0.45, 'acousticness': 0.107, 'danceability': 0.404, 'instrumentalness': 0.0404, 'liveness': 0.0788, 'speechiness': 0.0359, 'loudness': -13.022, 'tempo': 138.945, 'time_signature': 4, 'valence': 0.215, 'genre': [""canzone d'autore"", 'classic italian pop', 'italian adult pop'], 'popularity': 20}",love like know say wanna,"Battisti's song 'Le tre verita' has a neutral tone and belongs to genres such as canzone d'autore, classic italian pop with a tempo of around 138.945 BPM. The lyrics often reflect topics such as love like know say wanna"
archive-new\Battisti\Luci-ah.mid,Battisti,Luci-ah,0.0,[],"{'energy': 0.536, 'acousticness': 0.618, 'danceability': 0.545, 'instrumentalness': 0.000192, 'liveness': 0.085, 'speechiness': 0.0516, 'loudness': -14.302, 'tempo': 143.091, 'time_signature': 4, 'valence': 0.401, 'genre': [""canzone d'autore"", 'classic italian pop', 'italian adult pop'], 'popularity': 29}",love like know say wanna,"Battisti's song 'Luci-ah' has a neutral tone and belongs to genres such as canzone d'autore, classic italian pop with a tempo of around 143.091 BPM. The lyrics often reflect topics such as love like know say wanna"
"archive-new\Battisti_Lucio\Acqua_azzurra,_acqua_chiara.mid",Battisti Lucio,"Acqua azzurra, acqua chiara",0.21428571428571427,"['sono le quattro e mezza ormai non ho voglia di dormir', 'acqua chiara con le mani posso finalmente bere acqua azzurra ...', 'acqua chiara con le mani posso finalmente bere acqua azzurra', 'acqua chiara ... nei tuoi occhi innocenti ... embed', 'da quando ci sei tu tutto questo non c', 'da quando ci sei tu tutto questo non c', 'cosa vuoi mi va bene pure lei', 'è più acqua azzurra', 'acqua azzurra', 'è più']","{'energy': 0.652, 'acousticness': 0.265, 'danceability': 0.409, 'instrumentalness': 0, 'liveness': 0.524, 'speechiness': 0.0598, 'loudness': -10.263, 'tempo': 91.686, 'time_signature': 3, 'valence': 0.455, 'genre': [""canzone d'autore"", 'classic italian pop', 'italian adult pop'], 'popularity': 58}",sex da la che de,"Battisti Lucio's song 'Acqua azzurra, acqua chiara' has a positive tone and includes themes like sono le quattro e mezza ormai non ho voglia di dormir, acqua chiara con le mani posso finalmente bere acqua azzurra ..., acqua chiara con le mani posso finalmente bere acqua azzurra and belongs to genres such as canzone d'autore, classic italian pop with a tempo of around 91.686 BPM. The lyrics often reflect topics such as sex da la che de"
archive-new\Battisti_Lucio\La_canzone_del_sole.mid,Battisti Lucio,La canzone del sole,0.0,[],"{'energy': 0.437, 'acousticness': 0.491, 'danceability': 0.496, 'instrumentalness': 4.94e-06, 'liveness': 0.0998, 'speechiness': 0.0345, 'loudness': -12.61, 'tempo': 93.078, 'time_signature': 4, 'valence': 0.547, 'genre': [""canzone d'autore"", 'classic italian pop', 'italian adult pop'], 'popularity': 60}",love like know say wanna,"Battisti Lucio's song 'La canzone del sole' has a neutral tone and belongs to genres such as canzone d'autore, classic italian pop with a tempo of around 93.078 BPM. The lyrics often reflect topics such as love like know say wanna"
archive-new\Battisti_Lucio\Mi_ritorni_in_mente.mid,Battisti Lucio,Mi ritorni in mente,0.4166666666666667,"['un sorriso e ho visto la mia fine sul tuo viso il nostro amor dissolversi nel vento ricordo ... sono morto', 'mente dolce come mai come non sei tu un angelo caduto', 'mente bella come sei forse ancor di più mi ritorni', 'è qualcosa che non scordo ... sei un angelo caduto', 'sogni miei come ti vorrei come ti vorrei', 'è qualcosa che non scordo che non scordo', 'è qualcosa che non scordo che non scordo', 'è qualcosa che non scordo c', 'è qualcosa che non scordo c', 'volo questo tu ora sei']","{'energy': 0.566, 'acousticness': 0.242, 'danceability': 0.267, 'instrumentalness': 3.65e-05, 'liveness': 0.204, 'speechiness': 0.0444, 'loudness': -10.506, 'tempo': 77.022, 'time_signature': 4, 'valence': 0.448, 'genre': [""canzone d'autore"", 'classic italian pop', 'italian adult pop'], 'popularity': 56}",sex da la che de,"Battisti Lucio's song 'Mi ritorni in mente' has a positive tone and includes themes like un sorriso e ho visto la mia fine sul tuo viso il nostro amor dissolversi nel vento ricordo ... sono morto, mente dolce come mai come non sei tu un angelo caduto, mente bella come sei forse ancor di più mi ritorni and belongs to genres such as canzone d'autore, classic italian pop with a tempo of around 77.022 BPM. The lyrics often reflect topics such as sex da la che de"
archive-new\Battisti_Lucio\Nessun_dolore.mid,Battisti Lucio,Nessun dolore,0.0,[],"{'energy': 0.401, 'acousticness': 0.201, 'danceability': 0.67, 'instrumentalness': 0.000167, 'liveness': 0.296, 'speechiness': 0.0347, 'loudness': -18.013, 'tempo': 119.232, 'time_signature': 4, 'valence': 0.566, 'genre': [""canzone d'autore"", 'classic italian pop', 'italian adult pop'], 'popularity': 41}",love like know say wanna,"Battisti Lucio's song 'Nessun dolore' has a neutral tone and belongs to genres such as canzone d'autore, classic italian pop with a tempo of around 119.232 BPM. The lyrics often reflect topics such as love like know say wanna"
archive-new\Battisti\Mi_ritorni_in_mente.mid,Battisti,Mi ritorni in mente,0.4166666666666667,"['un sorriso e ho visto la mia fine sul tuo viso il nostro amor dissolversi nel vento ricordo ... sono morto', 'mente dolce come mai come non sei tu un angelo caduto', 'mente bella come sei forse ancor di più mi ritorni', 'è qualcosa che non scordo ... sei un angelo caduto', 'sogni miei come ti vorrei come ti vorrei', 'è qualcosa che non scordo che non scordo', 'è qualcosa che non scordo che non scordo', 'è qualcosa che non scordo c', 'è qualcosa che non scordo c', 'volo questo tu ora sei']","{'energy': 0.566, 'acousticness': 0.242, 'danceability': 0.267, 'instrumentalness': 3.65e-05, 'liveness': 0.204, 'speechiness': 0.0444, 'loudness': -10.506, 'tempo': 77.022, 'time_signature': 4, 'valence': 0.448, 'genre': [""canzone d'autore"", 'classic italian pop', 'italian adult pop'], 'popularity': 56}",sex da la che de,"Battisti's song 'Mi ritorni in mente' has a positive tone and includes themes like un sorriso e ho visto la mia fine sul tuo viso il nostro amor dissolversi nel vento ricordo ... sono morto, mente dolce come mai come non sei tu un angelo caduto, mente bella come sei forse ancor di più mi ritorni and belongs to genres such as canzone d'autore, classic italian pop with a tempo of around 77.022 BPM. The lyrics often reflect topics such as sex da la che de"
"archive-new\Battisti\Nel_cuore,_nellanima.mid",Battisti,"Nel cuore, nellanima",0.0,[],"{'energy': 0.57, 'acousticness': 0.201, 'danceability': 0.377, 'instrumentalness': 0, 'liveness': 0.1, 'speechiness': 0.0308, 'loudness': -9.613, 'tempo': 102.181, 'time_signature': 4, 'valence': 0.471, 'genre': [""canzone d'autore"", 'classic italian pop', 'italian adult pop'], 'popularity': 38}",love like know say wanna,"Battisti's song 'Nel cuore, nellanima' has a neutral tone and belongs to genres such as canzone d'autore, classic italian pop with a tempo of around 102.181 BPM. The lyrics often reflect topics such as love like know say wanna"
"archive-new\Battisti\Nel_sole,_nel_vento,_nel_sorriso_e_nel_pianto.mid",Battisti,"Nel sole, nel vento, nel sorriso e nel pianto",0.0,"['nel sorriso e nel pianto lei è vicino', 'e tutto questo lo devo', 'con tutto il suo cuore', 'con tutto il suo amore', 'perché lei è vicino', 'lei io lo devo', 'oh lei ... embed', 'might also like', 'nel vento', 'nel sole']","{'energy': 0.298, 'acousticness': 0.784, 'danceability': 0.445, 'instrumentalness': 0, 'liveness': 0.132, 'speechiness': 0.0301, 'loudness': -11.663, 'tempo': 103.164, 'time_signature': 3, 'valence': 0.466, 'genre': [""canzone d'autore"", 'classic italian pop', 'italian adult pop'], 'popularity': 29}",sex da la che de,"Battisti's song 'Nel sole, nel vento, nel sorriso e nel pianto' has a neutral tone and includes themes like nel sorriso e nel pianto lei è vicino, e tutto questo lo devo, con tutto il suo cuore and belongs to genres such as canzone d'autore, classic italian pop with a tempo of around 103.164 BPM. The lyrics often reflect topics such as sex da la che de"
archive-new\Battisti\Nessun_dolore.mid,Battisti,Nessun dolore,0.0,[],"{'energy': 0.401, 'acousticness': 0.201, 'danceability': 0.67, 'instrumentalness': 0.000167, 'liveness': 0.296, 'speechiness': 0.0347, 'loudness': -18.013, 'tempo': 119.232, 'time_signature': 4, 'valence': 0.566, 'genre': [""canzone d'autore"", 'classic italian pop', 'italian adult pop'], 'popularity': 41}",love like know say wanna,"Battisti's song 'Nessun dolore' has a neutral tone and belongs to genres such as canzone d'autore, classic italian pop with a tempo of around 119.232 BPM. The lyrics often reflect topics such as love like know say wanna"
